model,dataset,seed,method,coverage,mean_width,mean_interval_score,delta_coverage,delta_width,delta_interval_score
nisqa,nisqa_val_sim,20270834,local_residual_mondrian_k25,0.9112,2.6968034917831423,3.243610641670227,0.0048000000000000265,-0.22417076282501203,-0.29978731136322034
nisqa,nisqa_val_sim,20270834,local_residual_normalized_k25,0.9112,2.7094750566353594,3.252475957373909,0.0048000000000000265,-0.21149919797279493,-0.29092199565953836
nisqa,nisqa_val_sim,20270834,local_residual_mondrian_k50,0.9168,2.7191497381210326,3.241408567237854,0.010399999999999965,-0.20182451648712174,-0.30198938579559353
nisqa,nisqa_val_sim,20270834,local_residual_normalized_k50,0.9024,2.641888053548397,3.195757094227891,-0.0040000000000000036,-0.27908620105975723,-0.3476408588055566
nisqa,nisqa_train_live,20270834,mahalanobis_mondrian,0.9666666666666667,2.347097009303523,2.4774961219114418,-0.027450980392156876,-0.5738772453046312,-0.4560888440001243
nisqa,nisqa_train_live,20270834,predicted_mos_mondrian,0.9931372549019608,2.9689450656666474,2.9799446236853506,-0.0009803921568627416,0.0479708110584931,0.04635965777378459
nisqa,nisqa_train_live,20270834,mos_extremity_mondrian,0.9931372549019608,2.883837639350517,2.899097087570265,-0.0009803921568627416,-0.03713661525763712,-0.03448787834130096
nisqa,nisqa_train_live,20270834,local_residual_mondrian_k10,0.9882352941176471,2.583100559898451,2.639702855605705,-0.00588235294117645,-0.3378736947097032,-0.29388211030586087
nisqa,nisqa_train_live,20270834,local_residual_normalized_k10,0.9656862745098039,2.4269789338646883,2.581909294820454,-0.028431372549019618,-0.49399532074346597,-0.3516756710911122
nisqa,nisqa_train_live,20270834,local_residual_mondrian_k25,0.984313725490196,2.5328316618414486,2.5935032694947484,-0.009803921568627527,-0.3881425927667057,-0.3400816964168176
nisqa,nisqa_train_live,20270834,local_residual_normalized_k25,0.9725490196078431,2.439447186224598,2.5344790799551107,-0.021568627450980427,-0.4815270683835564,-0.39910588595645535
nisqa,nisqa_train_live,20270834,local_residual_mondrian_k50,0.9833333333333333,2.501009868173038,2.561974071521385,-0.010784313725490269,-0.41996438643511613,-0.371610894390181
nisqa,nisqa_train_live,20270834,local_residual_normalized_k50,0.9754901960784313,2.4044886297578687,2.4879277289833395,-0.0186274509803922,-0.5164856248502856,-0.44565723692822656
nisqa,nisqa_val_live,20270834,mahalanobis_mondrian,0.985,2.341806652545929,2.42582581281662,-0.010000000000000009,-0.5791676020622254,-0.5038328981399536
nisqa,nisqa_val_live,20270834,predicted_mos_mondrian,0.99,3.0259472155570983,3.0468564653396606,-0.0050000000000000044,0.10497296094894404,0.1171977543830871
nisqa,nisqa_val_live,20270834,mos_extremity_mondrian,0.99,2.911417155265808,2.94451016664505,-0.0050000000000000044,-0.009557099342346387,0.014851455688476456
nisqa,nisqa_val_live,20270834,local_residual_mondrian_k10,0.98,2.6013634741306304,2.6652288854122164,-0.015000000000000013,-0.3196107804775239,-0.2644298255443571
nisqa,nisqa_val_live,20270834,local_residual_normalized_k10,0.945,2.4305918894181904,2.663685133930329,-0.050000000000000044,-0.4903823651899639,-0.26597357702624436
nisqa,nisqa_val_live,20270834,local_residual_mondrian_k25,0.985,2.544122483730316,2.593110432624817,-0.010000000000000009,-0.3768517708778383,-0.3365482783317564
nisqa,nisqa_val_live,20270834,local_residual_normalized_k25,0.975,2.469893439633681,2.570891373214418,-0.020000000000000018,-0.4510808149744734,-0.3587673377421554
nisqa,nisqa_val_live,20270834,local_residual_mondrian_k50,0.98,2.5215442419052123,2.579096221923828,-0.015000000000000013,-0.399430012702942,-0.35056248903274545
nisqa,nisqa_val_live,20270834,local_residual_normalized_k50,0.975,2.4371725964001296,2.54488468298704,-0.020000000000000018,-0.4838016582080247,-0.3847740279695335
nisqa,nisqa_test_for,20270834,mahalanobis_mondrian,0.925,2.5950418253739675,3.2777677019437155,-0.004166666666666652,-0.32593242923418675,-0.1724487006664277
nisqa,nisqa_test_for,20270834,predicted_mos_mondrian,0.9291666666666667,2.790461873014768,3.4828993628422418,0.0,-0.13051238159338618,0.0326829602320986
nisqa,nisqa_test_for,20270834,mos_extremity_mondrian,0.9375,2.763541782895724,3.4630881001551947,0.008333333333333304,-0.15743247171243047,0.012871697545051575
nisqa,nisqa_test_for,20270834,local_residual_mondrian_k10,0.9291666666666667,2.649286928772926,3.3245642711718877,0.0,-0.27168732583522814,-0.1256521314382555
nisqa,nisqa_test_for,20270834,local_residual_normalized_k10,0.9,2.363602047454091,3.3456803720964254,-0.029166666666666674,-0.5573722071540632,-0.10453603051371774
nisqa,nisqa_test_for,20270834,local_residual_mondrian_k25,0.9291666666666667,2.5477704842885336,3.176621401309967,0.0,-0.3732037703196207,-0.2735950013001762
nisqa,nisqa_test_for,20270834,local_residual_normalized_k25,0.9041666666666667,2.420891086018322,3.1788822181970096,-0.025000000000000022,-0.5000831685898324,-0.2713341844131336
nisqa,nisqa_test_for,20270834,local_residual_mondrian_k50,0.925,2.613392803072929,3.325224690635999,-0.004166666666666652,-0.3075814515352251,-0.12499171197414416
nisqa,nisqa_test_for,20270834,local_residual_normalized_k50,0.9125,2.4004868780729485,3.13786196355251,-0.01666666666666672,-0.5204873765352058,-0.3123544390576334
nisqa,nisqa_test_livetalk,20270834,mahalanobis_mondrian,0.8836206896551724,2.390680422042978,3.0109819420452775,-0.051724137931034475,-0.5302938325651763,-0.17711829728093642
nisqa,nisqa_test_livetalk,20270834,predicted_mos_mondrian,0.9655172413793104,2.933295877843068,3.1577380104311583,0.030172413793103536,0.012321623234913481,-0.030362228895055576
nisqa,nisqa_test_livetalk,20270834,mos_extremity_mondrian,0.9525862068965517,2.9315927121145973,3.1654986749435294,0.017241379310344862,0.010618457506442969,-0.022601564382684458
nisqa,nisqa_test_livetalk,20270834,local_residual_mondrian_k10,0.9525862068965517,2.9019980070919824,3.2976378952634744,0.017241379310344862,-0.018976247516171885,0.1095376559372605
nisqa,nisqa_test_livetalk,20270834,local_residual_normalized_k10,0.9439655172413793,3.092578280172905,3.4965829537692863,0.008620689655172487,0.17160402556475063,0.3084827144430724
nisqa,nisqa_test_livetalk,20270834,local_residual_mondrian_k25,0.9396551724137931,2.8848986450968117,3.278117618684111,0.004310344827586299,-0.03607560951134259,0.09001737935789711
nisqa,nisqa_test_livetalk,20270834,local_residual_normalized_k25,0.9439655172413793,3.0646399219224194,3.4517268913161834,0.008620689655172487,0.1436656673142651,0.2636266519899695
nisqa,nisqa_test_livetalk,20270834,local_residual_mondrian_k50,0.9482758620689655,2.876214520684604,3.265455367236302,0.012931034482758674,-0.04475973392355037,0.07735512791008814
nisqa,nisqa_test_livetalk,20270834,local_residual_normalized_k50,0.9525862068965517,2.9515637759870597,3.3457805968185474,0.017241379310344862,0.03058952137890536,0.15768035749233356
nisqa,nisqa_test_p501,20270834,mahalanobis_mondrian,0.9291666666666667,2.584556714693705,2.884285470843315,-0.04166666666666663,-0.3364175399144491,-0.1653792450825371
nisqa,nisqa_test_p501,20270834,predicted_mos_mondrian,0.9708333333333333,2.9053637365500133,2.976592136422793,0.0,-0.015610518058140954,-0.07307257950305912
nisqa,nisqa_test_p501,20270834,mos_extremity_mondrian,0.9708333333333333,2.9174995690584185,3.0180675804615023,0.0,-0.0034746855497358453,-0.03159713546435006
nisqa,nisqa_test_p501,20270834,local_residual_mondrian_k10,0.9708333333333333,2.8104051699241004,2.8907408763964972,0.0,-0.11056908468405391,-0.15892383952935507
nisqa,nisqa_test_p501,20270834,local_residual_normalized_k10,0.975,2.7871269124465,2.9340389049400515,0.004166666666666652,-0.1338473421616544,-0.11562581098580083
nisqa,nisqa_test_p501,20270834,local_residual_mondrian_k25,0.9833333333333333,2.710127263267835,2.760486368338267,0.012499999999999956,-0.21084699134031926,-0.2891783475875851
nisqa,nisqa_test_p501,20270834,local_residual_normalized_k25,0.9708333333333333,2.72365964144246,2.80486506194491,0.0,-0.1973146131656942,-0.24479965398094228
nisqa,nisqa_test_p501,20270834,local_residual_mondrian_k50,0.975,2.7089869817097982,2.784611909588178,0.004166666666666652,-0.21198727289835606,-0.26505280633767425
nisqa,nisqa_test_p501,20270834,local_residual_normalized_k50,0.9666666666666667,2.664092562978679,2.742450031894286,-0.004166666666666652,-0.2568816916294754,-0.30721468403156615
nisqa,nisqa_val_sim,20270835,mahalanobis_mondrian,0.8984,2.8867045455932616,3.443924583053589,0.0,-0.01595010223388682,-0.031134365463256763
nisqa,nisqa_val_sim,20270835,predicted_mos_mondrian,0.9176,2.8494546977996826,3.2919972927093504,0.019199999999999995,-0.0531999500274658,-0.18306165580749534
nisqa,nisqa_val_sim,20270835,mos_extremity_mondrian,0.9128,2.8233643272399904,3.381634881782532,0.014399999999999968,-0.07929032058715801,-0.0934240667343138
nisqa,nisqa_val_sim,20270835,local_residual_mondrian_k10,0.9104,2.6550738914489744,3.194691923904419,0.01200000000000001,-0.247580756378174,-0.2803670246124268
nisqa,nisqa_val_sim,20270835,local_residual_normalized_k10,0.9008,2.578424121758304,3.166566794309921,0.0024000000000000687,-0.3242305260688445,-0.3084921542069248
nisqa,nisqa_val_sim,20270835,local_residual_mondrian_k25,0.8976,2.6388262058258056,3.2295146404266357,-0.0008000000000000229,-0.2638284420013428,-0.24554430809021
nisqa,nisqa_val_sim,20270835,local_residual_normalized_k25,0.8808,2.4897983531791903,3.1858574987289674,-0.01759999999999995,-0.41285629464795814,-0.2892014497878783
nisqa,nisqa_val_sim,20270835,local_residual_mondrian_k50,0.8928,2.598271917724609,3.2577757705688475,-0.005599999999999938,-0.30438273010253925,-0.21728317794799823
nisqa,nisqa_val_sim,20270835,local_residual_normalized_k50,0.888,2.5093146559818766,3.177368760189668,-0.010399999999999965,-0.3933399918452718,-0.29769018832717764
nisqa,nisqa_train_live,20270835,mahalanobis_mondrian,0.9558823529411765,2.277438845120224,2.439854580982059,-0.03725490196078429,-0.6252158027069243,-0.4766674871538199
nisqa,nisqa_train_live,20270835,predicted_mos_mondrian,0.9872549019607844,3.0307048984602387,3.0762616003260894,-0.00588235294117645,0.12805025063309028,0.15973953219021064
nisqa,nisqa_train_live,20270835,mos_extremity_mondrian,0.9862745098039216,2.813718744352752,2.8704508379393934,-0.006862745098039191,-0.0889359034743964,-0.0460712301964854
nisqa,nisqa_train_live,20270835,local_residual_mondrian_k10,0.9666666666666667,2.4520646787157245,2.603872875138825,-0.026470588235294135,-0.4505899691114239,-0.31264919299705385
nisqa,nisqa_train_live,20270835,local_residual_normalized_k10,0.9509803921568627,2.2946135832154075,2.478179959037551,-0.04215686274509811,-0.6080410646117409,-0.4383421090983277
nisqa,nisqa_train_live,20270835,local_residual_mondrian_k25,0.9656862745098039,2.4122669916526944,2.537580374175427,-0.027450980392156876,-0.490387656174454,-0.37894169396045196
nisqa,nisqa_train_live,20270835,local_residual_normalized_k25,0.9676470588235294,2.251181420733173,2.390087016982879,-0.025490196078431393,-0.6514732270939754,-0.5264350511529998
nisqa,nisqa_train_live,20270835,local_residual_mondrian_k50,0.9647058823529412,2.2871940893285414,2.3994088649749754,-0.028431372549019618,-0.615460558498607,-0.5171132031609034
nisqa,nisqa_train_live,20270835,local_residual_normalized_k50,0.9735294117647059,2.274619313394674,2.3902387818399884,-0.019607843137254943,-0.6280353344324743,-0.5262832862958904
nisqa,nisqa_val_live,20270835,mahalanobis_mondrian,0.985,2.2693388235569,2.3682157766819,-0.010000000000000009,-0.6333158242702486,-0.5440393078327181
nisqa,nisqa_val_live,20270835,predicted_mos_mondrian,0.995,3.117083042860031,3.123645943403244,0.0,0.2144283950328827,0.2113908588886262
nisqa,nisqa_val_live,20270835,mos_extremity_mondrian,0.985,2.856461354494095,2.898827203512192,-0.010000000000000009,-0.04619329333305355,-0.0134278810024262
nisqa,nisqa_val_live,20270835,local_residual_mondrian_k10,0.97,2.5267557454109193,2.672761435508728,-0.025000000000000022,-0.37589890241622914,-0.23949364900588987
nisqa,nisqa_val_live,20270835,local_residual_normalized_k10,0.975,2.3951805532321373,2.539680348110872,-0.020000000000000018,-0.5074740945950111,-0.37257473640374617
nisqa,nisqa_val_live,20270835,local_residual_mondrian_k25,0.98,2.50985369682312,2.630573296546936,-0.015000000000000013,-0.39280095100402823,-0.28168178796768206
nisqa,nisqa_val_live,20270835,local_residual_normalized_k25,0.97,2.3118708840667774,2.4429030840159975,-0.025000000000000022,-0.590783763760371,-0.46935200049862047
nisqa,nisqa_val_live,20270835,local_residual_mondrian_k50,0.965,2.417239735126495,2.5991206860542295,-0.030000000000000027,-0.4854149127006533,-0.3131343984603885
nisqa,nisqa_val_live,20270835,local_residual_normalized_k50,0.975,2.324536306041316,2.437285720742828,-0.020000000000000018,-0.5781183417858324,-0.4749693637717902
nisqa,nisqa_test_for,20270835,mahalanobis_mondrian,0.9208333333333333,2.604748632510503,3.2995622217655183,-0.008333333333333415,-0.2979060153166455,-0.1453109622001647
nisqa,nisqa_test_for,20270835,predicted_mos_mondrian,0.9166666666666666,2.696450326840083,3.382795000076294,-0.012500000000000067,-0.20620432098706543,-0.06207818388938913
nisqa,nisqa_test_for,20270835,mos_extremity_mondrian,0.9125,2.557469496130943,3.3875760128100714,-0.01666666666666672,-0.34518515169620523,-0.057297171155611615
nisqa,nisqa_test_for,20270835,local_residual_mondrian_k10,0.9166666666666666,2.5001796384652457,3.0990432699521384,-0.012500000000000067,-0.4024750093619027,-0.34582991401354457
nisqa,nisqa_test_for,20270835,local_residual_normalized_k10,0.9125,2.465339742889418,3.1688455021536837,-0.01666666666666672,-0.4373149049377303,-0.2760276818119993
nisqa,nisqa_test_for,20270835,local_residual_mondrian_k25,0.9166666666666666,2.526614856719971,3.1875117937723796,-0.012500000000000067,-0.37603979110717756,-0.2573613901933034
nisqa,nisqa_test_for,20270835,local_residual_normalized_k25,0.9291666666666667,2.405749851464928,3.099778731040794,0.0,-0.4969047963622204,-0.34509445292488916
nisqa,nisqa_test_for,20270835,local_residual_mondrian_k50,0.9291666666666667,2.4668260355790457,3.0766508618990582,0.0,-0.43582861224810276,-0.36822232206662475
nisqa,nisqa_test_for,20270835,local_residual_normalized_k50,0.9375,2.438242279758458,2.975069366596358,0.008333333333333304,-0.46441236806869046,-0.46980381736932486
nisqa,nisqa_test_livetalk,20270835,mahalanobis_mondrian,0.8706896551724138,2.3172969530368674,3.0665820816467546,-0.06465517241379304,-0.585357694790281,-0.11504312424824192
nisqa,nisqa_test_livetalk,20270835,predicted_mos_mondrian,0.9353448275862069,2.938014491878707,3.2515121092056405,0.0,0.035359844051558564,0.06988690331064396
nisqa,nisqa_test_livetalk,20270835,mos_extremity_mondrian,0.9310344827586207,2.876016837769541,3.274045186823812,-0.004310344827586188,-0.026637810057607236,0.09241998092881554
nisqa,nisqa_test_livetalk,20270835,local_residual_mondrian_k10,0.9396551724137931,2.8621473394591233,3.3438915939166627,0.004310344827586299,-0.040507308368025186,0.16226638802166615
nisqa,nisqa_test_livetalk,20270835,local_residual_normalized_k10,0.9310344827586207,2.7714692857784455,3.3132709071715785,-0.004310344827586188,-0.1311853620487029,0.13164570127658193
nisqa,nisqa_test_livetalk,20270835,local_residual_mondrian_k25,0.9224137931034483,2.798202629747062,3.2856457973348685,-0.012931034482758563,-0.10445201808008653,0.10402059143987197
nisqa,nisqa_test_livetalk,20270835,local_residual_normalized_k25,0.9224137931034483,2.63913993216113,3.2076104037252637,-0.012931034482758563,-0.26351471566601825,0.025985197830267204
nisqa,nisqa_test_livetalk,20270835,local_residual_mondrian_k50,0.9267241379310345,2.780774548135955,3.3551149162752876,-0.008620689655172376,-0.12188009969119351,0.17348971038029104
nisqa,nisqa_test_livetalk,20270835,local_residual_normalized_k50,0.9396551724137931,2.681883166071691,3.19730329576658,0.004310344827586299,-0.22077148175545735,0.015678089871583367
nisqa,nisqa_test_p501,20270835,mahalanobis_mondrian,0.9291666666666667,2.5747674812873202,2.8683585782845813,-0.03749999999999998,-0.3278871665398282,-0.16867368817329442
nisqa,nisqa_test_p501,20270835,predicted_mos_mondrian,0.9625,2.8752047677834827,3.0156645586093265,-0.004166666666666652,-0.027449880043665775,-0.021367707848549244
nisqa,nisqa_test_p501,20270835,mos_extremity_mondrian,0.95,2.81572694281737,3.0344193895657856,-0.01666666666666672,-0.08692770500977831,-0.00261287689209011
nisqa,nisqa_test_p501,20270835,local_residual_mondrian_k10,0.9583333333333334,2.7464089433352155,2.953851102789243,-0.008333333333333304,-0.15624570449193298,-0.0831811636686326
nisqa,nisqa_test_p501,20270835,local_residual_normalized_k10,0.9541666666666667,2.720431780048884,2.8942462473442467,-0.012499999999999956,-0.18222286777826424,-0.14278601911362898
nisqa,nisqa_test_p501,20270835,local_residual_mondrian_k25,0.9541666666666667,2.727463001012802,2.91337893307209,-0.012499999999999956,-0.1751916468143464,-0.12365333338578566
nisqa,nisqa_test_p501,20270835,local_residual_normalized_k25,0.9625,2.63705818113191,2.753959180104074,-0.004166666666666652,-0.2655964666952384,-0.2830730863538018
nisqa,nisqa_test_p501,20270835,local_residual_mondrian_k50,0.9666666666666667,2.7269070863723757,2.8541808148225147,0.0,-0.17574756145477277,-0.18285145163536098
nisqa,nisqa_test_p501,20270835,local_residual_normalized_k50,0.975,2.6514963152826856,2.7391062714936227,0.008333333333333304,-0.25115833254446285,-0.297925994964253
nisqa,nisqa_val_sim,20270836,mahalanobis_mondrian,0.8928,2.840283642959595,3.4901944229125976,-0.007199999999999984,-0.07048701171874994,0.002182229232788213
nisqa,nisqa_val_sim,20270836,predicted_mos_mondrian,0.9104,2.833005632209778,3.319559024620056,0.010399999999999965,-0.07776502246856687,-0.16845316905975327
nisqa,nisqa_val_sim,20270836,mos_extremity_mondrian,0.896,2.768816523361206,3.3806832626342773,-0.0040000000000000036,-0.14195413131713863,-0.1073289310455321
nisqa,nisqa_val_sim,20270836,local_residual_mondrian_k10,0.9048,2.6120676765441893,3.229476364135742,0.0048000000000000265,-0.2987029781341555,-0.2585358295440674
nisqa,nisqa_val_sim,20270836,local_residual_normalized_k10,0.8976,2.620439890209861,3.2658613772708924,-0.0024000000000000687,-0.2903307644684836,-0.22215081640891698
nisqa,nisqa_val_sim,20270836,local_residual_mondrian_k25,0.9072,2.6622354930877687,3.202178995513916,0.007199999999999984,-0.24853516159057598,-0.28583319816589325
nisqa,nisqa_val_sim,20270836,local_residual_normalized_k25,0.8952,2.5589501189843613,3.207147386857688,-0.0048000000000000265,-0.3518205356939834,-0.28086480682212134
nisqa,nisqa_val_sim,20270836,local_residual_mondrian_k50,0.9032,2.640446127510071,3.224684866523743,0.0031999999999999806,-0.27032452716827393,-0.26332732715606655
nisqa,nisqa_val_sim,20270836,local_residual_normalized_k50,0.8976,2.574843088631904,3.192499715170462,-0.0024000000000000687,-0.3359275660464407,-0.29551247850934725
nisqa,nisqa_train_live,20270836,mahalanobis_mondrian,0.9147058823529411,1.9477066166260664,2.388554186446994,-0.07843137254901966,-0.9630640380522784,-0.535526907677744
nisqa,nisqa_train_live,20270836,predicted_mos_mondrian,0.984313725490196,3.006499033114489,3.0697204760476655,-0.008823529411764786,0.09572837843614446,0.14563938192292758
nisqa,nisqa_train_live,20270836,mos_extremity_mondrian,0.984313725490196,2.7794429937998455,2.851169715675653,-0.008823529411764786,-0.13132766087849923,-0.07291137844908491
nisqa,nisqa_train_live,20270836,local_residual_mondrian_k10,0.9558823529411765,2.214531028504465,2.4069434750313854,-0.03725490196078429,-0.6962396261738797,-0.5171376190933525
nisqa,nisqa_train_live,20270836,local_residual_normalized_k10,0.9294117647058824,2.096183768633854,2.3811273538127153,-0.06372549019607843,-0.8145868860444909,-0.5429537403120226
nisqa,nisqa_train_live,20270836,local_residual_mondrian_k25,0.95,2.1493691023658306,2.3716208682340736,-0.04313725490196085,-0.7614015523125142,-0.5524602258906643
nisqa,nisqa_train_live,20270836,local_residual_normalized_k25,0.9450980392156862,2.0372955556589343,2.278864930858308,-0.04803921568627456,-0.8734750990194105,-0.6452161632664297
nisqa,nisqa_train_live,20270836,local_residual_mondrian_k50,0.9450980392156862,2.0888965139202043,2.3542263447069653,-0.04803921568627456,-0.8218741407581405,-0.5698547494177726
nisqa,nisqa_train_live,20270836,local_residual_normalized_k50,0.9627450980392157,2.1013117291685384,2.300864016433905,-0.0303921568627451,-0.8094589255098064,-0.6232170776908328
nisqa,nisqa_val_live,20270836,mahalanobis_mondrian,0.92,1.9470467734336854,2.2121256399154663,-0.07499999999999996,-0.9637238812446594,-0.707839651107788
nisqa,nisqa_val_live,20270836,predicted_mos_mondrian,0.995,3.104159845113754,3.1439348351955414,0.0,0.19338919043540947,0.2239695441722871
nisqa,nisqa_val_live,20270836,mos_extremity_mondrian,0.985,2.828385488986969,2.870751338005066,-0.010000000000000009,-0.08238516569137566,-0.04921395301818832
nisqa,nisqa_val_live,20270836,local_residual_mondrian_k10,0.965,2.291151297092438,2.445526134967804,-0.030000000000000027,-0.6196193575859068,-0.4744391560554502
nisqa,nisqa_val_live,20270836,local_residual_normalized_k10,0.945,2.1859873380344164,2.456793519815948,-0.050000000000000044,-0.7247833166439284,-0.46317177120730646
nisqa,nisqa_val_live,20270836,local_residual_mondrian_k25,0.965,2.239688115119934,2.414313678741455,-0.030000000000000027,-0.6710825395584106,-0.5056516122817993
nisqa,nisqa_val_live,20270836,local_residual_normalized_k25,0.955,2.110120696689325,2.2867233824881366,-0.040000000000000036,-0.8006499579890196,-0.6332419085351177
nisqa,nisqa_val_live,20270836,local_residual_mondrian_k50,0.965,2.150015251636505,2.3117087054252625,-0.030000000000000027,-0.7607554030418395,-0.6082565855979918
nisqa,nisqa_val_live,20270836,local_residual_normalized_k50,0.975,2.1364833949529025,2.260449063990987,-0.020000000000000018,-0.7742872597254422,-0.6595162270322672
nisqa,nisqa_test_for,20270836,mahalanobis_mondrian,0.875,2.4331055621306104,3.304330422480901,-0.054166666666666696,-0.47766509254773437,-0.1429099301497141
nisqa,nisqa_test_for,20270836,predicted_mos_mondrian,0.9125,2.689419648051262,3.3189046492179233,-0.01666666666666672,-0.22135100662708274,-0.12833570341269196
nisqa,nisqa_test_for,20270836,mos_extremity_mondrian,0.9208333333333333,2.5390155255794524,3.3837634066740674,-0.008333333333333415,-0.3717551290988923,-0.06347694595654785
nisqa,nisqa_test_for,20270836,local_residual_mondrian_k10,0.9333333333333333,2.502348703145981,3.1417372743288676,0.004166666666666652,-0.4084219515323637,-0.3055030783017476
nisqa,nisqa_test_for,20270836,local_residual_normalized_k10,0.925,2.5305465178309037,3.2410266473757456,-0.004166666666666652,-0.38022413684744105,-0.2062137052548696
nisqa,nisqa_test_for,20270836,local_residual_mondrian_k25,0.9375,2.5159756352504092,2.916970442732175,0.008333333333333304,-0.3947950194279355,-0.5302699098984403
nisqa,nisqa_test_for,20270836,local_residual_normalized_k25,0.925,2.4600059301096313,2.960620354272741,-0.004166666666666652,-0.4507647245687134,-0.4866199983578743
nisqa,nisqa_test_for,20270836,local_residual_mondrian_k50,0.9416666666666667,2.5367937127749127,2.966123753786087,0.012499999999999956,-0.373976941903432,-0.4811165988445283
nisqa,nisqa_test_for,20270836,local_residual_normalized_k50,0.9416666666666667,2.5138757951776864,3.0075504746753285,0.012499999999999956,-0.3968948595006583,-0.4396898779552867
nisqa,nisqa_test_livetalk,20270836,mahalanobis_mondrian,0.7758620689655172,2.0144644338509132,3.368652397188647,-0.1594827586206896,-0.8963062208274315,0.18415860266521022
nisqa,nisqa_test_livetalk,20270836,predicted_mos_mondrian,0.9353448275862069,2.9427962097628364,3.3576741239120222,0.0,0.032025555084491675,0.17318032938858563
nisqa,nisqa_test_livetalk,20270836,mos_extremity_mondrian,0.9267241379310345,2.844451406906391,3.2563008501611908,-0.008620689655172376,-0.06631924777195364,0.07180705563775414
nisqa,nisqa_test_livetalk,20270836,local_residual_mondrian_k10,0.9137931034482759,2.7187023841101547,3.221222022484089,-0.02155172413793094,-0.19206827056818998,0.03672822796065223
nisqa,nisqa_test_livetalk,20270836,local_residual_normalized_k10,0.896551724137931,2.749056490486282,3.3485782549814247,-0.0387931034482758,-0.16171416419206253,0.16408446045798808
nisqa,nisqa_test_livetalk,20270836,local_residual_mondrian_k25,0.9137931034482759,2.793010769219234,3.3157099403184036,-0.02155172413793094,-0.11775988545911087,0.131216145794967
nisqa,nisqa_test_livetalk,20270836,local_residual_normalized_k25,0.9137931034482759,2.675333315036877,3.2846876506223484,-0.02155172413793094,-0.2354373396414675,0.10019385609891174
nisqa,nisqa_test_livetalk,20270836,local_residual_mondrian_k50,0.9181034482758621,2.85371585652746,3.434083723816378,-0.01724137931034475,-0.05705479815088488,0.24958992929294155
nisqa,nisqa_test_livetalk,20270836,local_residual_normalized_k50,0.9267241379310345,2.697073697483624,3.2417157240688272,-0.008620689655172376,-0.21369695719472093,0.057221929545390626
nisqa,nisqa_test_p501,20270836,mahalanobis_mondrian,0.8666666666666667,2.444257116317749,3.0763579815626145,-0.09999999999999998,-0.4665135383605956,0.03391504387060795
nisqa,nisqa_test_p501,20270836,predicted_mos_mondrian,0.95,2.8549421687920886,3.0209491958220798,-0.01666666666666672,-0.05582848588625611,-0.021493741869926808
nisqa,nisqa_test_p501,20270836,mos_extremity_mondrian,0.9416666666666667,2.7939658840497335,3.0231403837601345,-0.025000000000000022,-0.11680477062861128,-0.01930255393187208
nisqa,nisqa_test_p501,20270836,local_residual_mondrian_k10,0.9708333333333333,2.654030485947927,2.736641972263654,0.004166666666666652,-0.25674016873041783,-0.30580096542835244
nisqa,nisqa_test_p501,20270836,local_residual_normalized_k10,0.9666666666666667,2.6942767933213263,2.8164524970796063,0.0,-0.21649386135701842,-0.22599044061240026
nisqa,nisqa_test_p501,20270836,local_residual_mondrian_k25,0.9708333333333333,2.704186404744784,2.7753967543443046,0.004166666666666652,-0.20658424993356084,-0.267046183347702
nisqa,nisqa_test_p501,20270836,local_residual_normalized_k25,0.9708333333333333,2.60555834970959,2.6891012381518484,0.004166666666666652,-0.30521230496875473,-0.35334169954015815
nisqa,nisqa_test_p501,20270836,local_residual_mondrian_k50,0.9708333333333333,2.690449669957161,2.7701553950707116,0.004166666666666652,-0.22032098472118378,-0.27228754262129495
nisqa,nisqa_test_p501,20270836,local_residual_normalized_k50,0.9791666666666666,2.6224552738327636,2.670654898428451,0.012499999999999956,-0.28831538084558117,-0.3717880392635555
nisqa,nisqa_val_sim,20270837,mahalanobis_mondrian,0.9008,2.8877593315124512,3.4384959381103517,-0.0040000000000000036,-0.026125785064697205,-0.07473598785400393
nisqa,nisqa_val_sim,20270837,predicted_mos_mondrian,0.9216,2.9296062915802,3.3439553287506105,0.016799999999999926,0.0157211750030517,-0.1692765972137451
nisqa,nisqa_val_sim,20270837,mos_extremity_mondrian,0.9056,2.814119212150574,3.386390543937683,0.0007999999999999119,-0.09976590442657463,-0.12684138202667272
nisqa,nisqa_val_sim,20270837,local_residual_mondrian_k10,0.9128,2.7901103015899658,3.295691775894165,0.007999999999999896,-0.12377481498718268,-0.21754015007019056
nisqa,nisqa_val_sim,20270837,local_residual_normalized_k10,0.9136,2.774408552592706,3.3093478445397997,0.008799999999999919,-0.13947656398444241,-0.20388408142455594
nisqa,nisqa_val_sim,20270837,local_residual_mondrian_k25,0.9152,2.7014709436416626,3.224918762397766,0.010399999999999965,-0.2124141729354858,-0.28831316356658965
nisqa,nisqa_val_sim,20270837,local_residual_normalized_k25,0.8968,2.5600527546697847,3.1621317990683595,-0.008000000000000007,-0.3538323619073638,-0.3511001268959961
nisqa,nisqa_val_sim,20270837,local_residual_mondrian_k50,0.9176,2.7096190082550047,3.181963469696045,0.012799999999999923,-0.20426610832214376,-0.3312684562683108
nisqa,nisqa_val_sim,20270837,local_residual_normalized_k50,0.924,2.728252377746293,3.158535115981145,0.019199999999999995,-0.18563273883085563,-0.35469680998321085
