model,dataset,method,metric,fixed,method_value,method_minus_fixed,ci_lo,ci_hi,n_boot,conditioning
nisqa,nisqa_val_live,local_residual_mondrian_k50,mean_width,2.91591215133667,2.442150387763977,-0.47376176357269273,-0.8171210218917274,-0.20914399889147983,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_mondrian_k50,mean_interval_score,2.9248497128486632,2.5020446395874023,-0.42280507326126093,-0.6993618786355958,-0.18627777959818223,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_normalized_k10,coverage,0.995,0.96,-0.03500000000000003,-0.06565656565656564,-0.009950248756218971,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_normalized_k10,mean_width,2.91591215133667,2.327610979383497,-0.588301171953173,-0.8137329292662004,-0.3959487711316744,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_normalized_k10,mean_interval_score,2.9248497128486632,2.5032071317515143,-0.4216425810971489,-0.6588127913737625,-0.2186450631811197,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_normalized_k25,coverage,0.995,0.97,-0.025000000000000022,-0.04975746268656716,-0.0050000000000000044,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_normalized_k25,mean_width,2.91591215133667,2.3063510358587025,-0.6095611154779674,-0.8308230712082942,-0.43231179578559065,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_normalized_k25,mean_interval_score,2.9248497128486632,2.4113344624039694,-0.5135152504446938,-0.7471852418460289,-0.3383718081931194,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_normalized_k50,coverage,0.995,0.98,-0.015000000000000013,-0.04975124378109452,0.0,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_normalized_k50,mean_width,2.91591215133667,2.30783197415663,-0.6080801771800397,-0.8166629328955493,-0.4772941995563581,2000,fixed_difficulty_estimator
nisqa,nisqa_val_live,local_residual_normalized_k50,mean_interval_score,2.9248497128486632,2.3829496331156945,-0.5419000797329687,-0.7587838564151159,-0.4065370021472746,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,mahalanobis_mondrian,coverage,0.9291666666666667,0.9125,-0.01666666666666672,-0.08333333333333337,0.02083333333333337,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,mahalanobis_mondrian,mean_width,2.91591215133667,2.5101017355918884,-0.4058104157447815,-0.6929764786362649,-0.15647879213094718,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,mahalanobis_mondrian,mean_interval_score,3.4487399558226266,3.24060982465744,-0.20813013116518642,-0.39858269363641735,0.07975167520344284,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,predicted_mos_mondrian,coverage,0.9291666666666667,0.9458333333333333,0.016666666666666607,-0.02499999999999991,0.054166666666666696,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,predicted_mos_mondrian,mean_width,2.91591215133667,2.8628542512655257,-0.05305790007114419,-0.31196031058828044,0.2881424641609188,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,predicted_mos_mondrian,mean_interval_score,3.4487399558226266,3.2868703991174697,-0.1618695567051569,-0.406020195881526,0.16464737117290484,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,mos_extremity_mondrian,coverage,0.9291666666666667,0.9333333333333333,0.004166666666666652,-0.029166666666666674,0.03749999999999998,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,mos_extremity_mondrian,mean_width,2.91591215133667,2.7123393446207045,-0.20357280671596545,-0.4280516165991626,0.10410592978199296,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,mos_extremity_mondrian,mean_interval_score,3.4487399558226266,3.3122165431578954,-0.13652341266473123,-0.3650740311046445,0.0732253765066464,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_mondrian_k10,coverage,0.9291666666666667,0.9291666666666667,0.0,-0.04583333333333339,0.033333333333333326,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_mondrian_k10,mean_width,2.91591215133667,2.6588854024807613,-0.2570267488559086,-0.6060232064624627,-0.1369373830407861,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_mondrian_k10,mean_interval_score,3.4487399558226266,3.225083433588346,-0.22365652223428079,-0.506226693491141,0.02089726445575539,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_mondrian_k25,coverage,0.9291666666666667,0.9458333333333333,0.016666666666666607,-0.025000000000000022,0.04583333333333339,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_mondrian_k25,mean_width,2.91591215133667,2.620319429039955,-0.29559272229671496,-0.5641994828730823,-0.08360032724837446,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_mondrian_k25,mean_interval_score,3.4487399558226266,3.1429092119137447,-0.3058307439088819,-0.5476109771927199,-0.03944853315750745,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_mondrian_k50,coverage,0.9291666666666667,0.95,0.02083333333333326,-0.01666666666666672,0.054166666666666585,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_mondrian_k50,mean_width,2.91591215133667,2.675205381711324,-0.24070676962534598,-0.5543272659927607,-0.0387306170662246,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_mondrian_k50,mean_interval_score,3.4487399558226266,3.1734026392300922,-0.27533731659253435,-0.5322786060223977,-0.023773003742098866,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_normalized_k10,coverage,0.9291666666666667,0.9166666666666666,-0.012500000000000067,-0.0625,0.03749999999999998,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_normalized_k10,mean_width,2.91591215133667,2.513539079915153,-0.402373071421517,-0.7004981948264312,-0.10839805688102137,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_normalized_k10,mean_interval_score,3.4487399558226266,3.1637482109508275,-0.2849917448717991,-0.5973989488223486,0.04428208075115689,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_normalized_k25,coverage,0.9291666666666667,0.9416666666666667,0.012499999999999956,-0.025000000000000022,0.050000000000000044,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_normalized_k25,mean_width,2.91591215133667,2.561196784732674,-0.3547153666039957,-0.6504176176242457,-0.07318619000684953,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_normalized_k25,mean_interval_score,3.4487399558226266,3.095932782317344,-0.35280717350528246,-0.6333865137354925,-0.05068609794492191,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_normalized_k50,coverage,0.9291666666666667,0.95,0.02083333333333326,-0.016666666666666607,0.05833333333333335,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_normalized_k50,mean_width,2.91591215133667,2.5962588882520747,-0.3196532630845952,-0.5953362684765316,-0.10067305974895051,2000,fixed_difficulty_estimator
nisqa,nisqa_test_for,local_residual_normalized_k50,mean_interval_score,3.4487399558226266,3.132359609132407,-0.31638034669021975,-0.5799094094647559,-0.06604897453501243,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,mahalanobis_mondrian,coverage,0.9353448275862069,0.8448275862068966,-0.09051724137931028,-0.19827586206896552,-0.012931034482758674,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,mahalanobis_mondrian,mean_width,2.91591215133667,2.2013933391406617,-0.7145188121960082,-1.0771561437896613,-0.36729821051503075,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,mahalanobis_mondrian,mean_interval_score,3.186311047652672,3.0818758853550614,-0.10443516229761052,-0.4258654559994567,0.4958256032960163,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,predicted_mos_mondrian,coverage,0.9353448275862069,0.9482758620689655,0.012931034482758674,-0.034482758620689724,0.04741379310344829,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,predicted_mos_mondrian,mean_width,2.91591215133667,3.0031875957702767,0.0872754444336068,-0.1046312256619849,0.35645654887474754,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,predicted_mos_mondrian,mean_interval_score,3.186311047652672,3.3335742097476433,0.14726316209497137,-0.0789970073720503,0.45853173894615024,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,mos_extremity_mondrian,coverage,0.9353448275862069,0.9353448275862069,0.0,-0.047413793103448176,0.030172413793103425,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,mos_extremity_mondrian,mean_width,2.91591215133667,2.894477569851382,-0.021434581485288096,-0.2030303979999032,0.22652714470850976,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,mos_extremity_mondrian,mean_interval_score,3.186311047652672,3.1998888922148736,0.01357784456220168,-0.09844757822053207,0.39933397566963874,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_mondrian_k10,coverage,0.9353448275862069,0.9525862068965517,0.017241379310344862,-0.030172413793103425,0.0387931034482758,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_mondrian_k10,mean_width,2.91591215133667,2.8850492557574965,-0.030862895579173433,-0.28891552888370814,0.12225214910918232,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_mondrian_k10,mean_interval_score,3.186311047652672,3.2159018136304,0.02959076597772814,-0.11609044224023825,0.316777758531529,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_mondrian_k25,coverage,0.9353448275862069,0.9439655172413793,0.008620689655172487,-0.0431034482758621,0.0387931034482758,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_mondrian_k25,mean_width,2.91591215133667,2.871544304592856,-0.044367846743814,-0.28701361985555995,0.1424743113589696,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_mondrian_k25,mean_interval_score,3.186311047652672,3.2420859100489783,0.05577486239630636,-0.10886108068556598,0.28798531216794016,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_mondrian_k50,coverage,0.9353448275862069,0.9482758620689655,0.012931034482758674,-0.04310344827586199,0.03448275862068961,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_mondrian_k50,mean_width,2.91591215133667,2.881266680257074,-0.034645471079596035,-0.2866771256615375,0.12180271415874858,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_mondrian_k50,mean_interval_score,3.186311047652672,3.258446927728324,0.07213588007565219,-0.091556733564056,0.29157876970952923,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_normalized_k10,coverage,0.9353448275862069,0.9396551724137931,0.004310344827586299,-0.03448275862068961,0.034482758620689724,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_normalized_k10,mean_width,2.91591215133667,2.7680830144065145,-0.14782913693015542,-0.4080003676213732,0.11486079531047345,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_normalized_k10,mean_interval_score,3.186311047652672,3.34291201327068,0.1566009656180083,-0.14092564656858153,0.4833265111119291,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_normalized_k25,coverage,0.9353448275862069,0.9181034482758621,-0.01724137931034475,-0.06034482758620685,0.025862068965517238,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_normalized_k25,mean_width,2.91591215133667,2.8190333830194216,-0.09687876831724829,-0.3478099372451779,0.14209567816570812,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_normalized_k25,mean_interval_score,3.186311047652672,3.3193414393921175,0.13303039173944553,-0.09247911324696724,0.36805503201659723,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_normalized_k50,coverage,0.9353448275862069,0.9439655172413793,0.008620689655172487,-0.034482758620689724,0.03448275862068961,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_normalized_k50,mean_width,2.91591215133667,2.841382659960905,-0.07452949137576503,-0.3247932090595145,0.12385610519589495,2000,fixed_difficulty_estimator
nisqa,nisqa_test_livetalk,local_residual_normalized_k50,mean_interval_score,3.186311047652672,3.2727891815394816,0.0864781338868097,-0.11104405728999961,0.25746365858389636,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,mahalanobis_mondrian,coverage,0.9708333333333333,0.9083333333333333,-0.0625,-0.12916666666666665,-0.008333333333333304,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,mahalanobis_mondrian,mean_width,2.91591215133667,2.4854439169168474,-0.4304682344198225,-0.6961204473425947,-0.16773288160562516,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,mahalanobis_mondrian,mean_interval_score,3.0460790594418845,2.916468741496404,-0.1296103179454806,-0.36360931734243995,0.16064542810122134,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,predicted_mos_mondrian,coverage,0.9708333333333333,0.9625,-0.008333333333333304,-0.05833333333333335,0.016666666666666607,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,predicted_mos_mondrian,mean_width,2.91591215133667,2.9289586106936136,0.013046459356943707,-0.19633254361649358,0.2572660352289678,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,predicted_mos_mondrian,mean_interval_score,3.0460790594418845,3.067945213119189,0.02186615367730438,-0.17450947997470703,0.2740267787128686,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,mos_extremity_mondrian,coverage,0.9708333333333333,0.9625,-0.008333333333333304,-0.050000000000000044,0.016666666666666607,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,mos_extremity_mondrian,mean_width,2.91591215133667,2.858611688017845,-0.05730046331882477,-0.2572990512351196,0.16680924117565127,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,mos_extremity_mondrian,mean_interval_score,3.0460790594418845,3.015936533610026,-0.030142525831858613,-0.19042363882064828,0.21758925728499864,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_mondrian_k10,coverage,0.9708333333333333,0.975,0.004166666666666652,-0.04999999999999993,0.025000000000000022,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_mondrian_k10,mean_width,2.91591215133667,2.8475993235905963,-0.06831282774607361,-0.37193439957996205,0.08406865278879748,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_mondrian_k10,mean_interval_score,3.0460790594418845,2.899838920434316,-0.14624013900756871,-0.36620068103075026,0.0405835914611814,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_mondrian_k25,coverage,0.9708333333333333,0.9666666666666667,-0.004166666666666652,-0.04583333333333339,0.029166666666666674,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_mondrian_k25,mean_width,2.91591215133667,2.8311766813198727,-0.08473547001679727,-0.36057703835268806,0.11254087135195724,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_mondrian_k25,mean_interval_score,3.0460790594418845,2.9020180881023405,-0.144060971339544,-0.36405004312594713,0.06129033443828423,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_mondrian_k50,coverage,0.9708333333333333,0.9791666666666666,0.008333333333333304,-0.029166666666666674,0.033333333333333326,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_mondrian_k50,mean_width,2.91591215133667,2.8695473869641623,-0.04636476437250758,-0.3207502126942077,0.18261864329377794,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_mondrian_k50,mean_interval_score,3.0460790594418845,2.9278139621019363,-0.11826509733994817,-0.33777727633714644,0.10213682534793979,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_normalized_k10,coverage,0.9708333333333333,0.9625,-0.008333333333333304,-0.05833333333333335,0.029166666666666563,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_normalized_k10,mean_width,2.91591215133667,2.8651746141471666,-0.05073753718950336,-0.3885168166076793,0.30161130902216104,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_normalized_k10,mean_interval_score,3.0460790594418845,3.0065140467945097,-0.039565012647374775,-0.33497093566362557,0.2625455256486269,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_normalized_k25,coverage,0.9708333333333333,0.9625,-0.008333333333333304,-0.054166666666666696,0.029166666666666563,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_normalized_k25,mean_width,2.91591215133667,2.8539734475312835,-0.061938703805386464,-0.377761939726096,0.2421591920319796,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_normalized_k25,mean_interval_score,3.0460790594418845,2.9861632050438436,-0.059915854398040924,-0.34773186216532725,0.18334807392196156,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_normalized_k50,coverage,0.9708333333333333,0.9791666666666666,0.008333333333333304,-0.025000000000000022,0.03749999999999998,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_normalized_k50,mean_width,2.91591215133667,2.864588245763557,-0.05132390557311295,-0.34909955291842976,0.20531656835696988,2000,fixed_difficulty_estimator
nisqa,nisqa_test_p501,local_residual_normalized_k50,mean_interval_score,3.0460790594418845,2.9360398785313793,-0.11003918091050524,-0.3791582158164806,0.1139679013277993,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,mahalanobis_mondrian,coverage,0.9312,0.9272,-0.0040000000000000036,-0.02080000000000004,0.014399999999999968,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,mahalanobis_mondrian,mean_width,2.324647903442383,2.4334354051589964,0.10878750171661355,-0.06645880817413333,0.2034430883073801,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,mahalanobis_mondrian,mean_interval_score,2.8100205688476563,2.8713809675216675,0.06136039867401122,-0.007818794741630376,0.14696781356811525,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,predicted_mos_mondrian,coverage,0.9312,0.932,0.0008000000000000229,-0.020000000000000018,0.022399999999999975,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,predicted_mos_mondrian,mean_width,2.324647903442383,2.425744746017456,0.10109684257507334,-0.08937975418567672,0.20661119212627407,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,predicted_mos_mondrian,mean_interval_score,2.8100205688476563,2.7787508628845217,-0.03126970596313461,-0.10215083368301386,0.05805716602325435,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,mos_extremity_mondrian,coverage,0.9312,0.9352,0.0040000000000000036,-0.011199999999999988,0.023219999999999887,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,mos_extremity_mondrian,mean_width,2.324647903442383,2.425085545539856,0.1004376420974733,-0.032534961147308326,0.21150936125755296,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,mos_extremity_mondrian,mean_interval_score,2.8100205688476563,2.849463875770569,0.03944330692291276,-0.018305995588302613,0.1320058768558499,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_mondrian_k10,coverage,0.9312,0.9232,-0.008000000000000007,-0.025599999999999956,0.016019999999999902,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_mondrian_k10,mean_width,2.324647903442383,2.364587861251831,0.039939957809448146,-0.1453111488199234,0.16863187020778656,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_mondrian_k10,mean_interval_score,2.8100205688476563,2.8362354499816895,0.026214881134033252,-0.06420924111366241,0.12552527036666872,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_mondrian_k25,coverage,0.9312,0.9432,0.01200000000000001,-0.008799999999999919,0.028000000000000025,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_mondrian_k25,mean_width,2.324647903442383,2.4541021522521973,0.1294542488098145,-0.04393763192653638,0.24085753957748404,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_mondrian_k25,mean_interval_score,2.8100205688476563,2.8560490612030027,0.04602849235534645,-0.041910601902008196,0.14210443306446097,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_mondrian_k50,coverage,0.9312,0.9328,0.0015999999999999348,-0.016000000000000014,0.02400000000000002,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_mondrian_k50,mean_width,2.324647903442383,2.3707708953857423,0.04612299194335945,-0.09627731313228585,0.18959835255622856,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_mondrian_k50,mean_interval_score,2.8100205688476563,2.799554130935669,-0.010466437911987203,-0.056897903318405475,0.10487287505626687,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_normalized_k10,coverage,0.9312,0.9104,-0.02080000000000004,-0.034399999999999986,0.011199999999999988,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_normalized_k10,mean_width,2.324647903442383,2.282900487408847,-0.0417474160335356,-0.2326666956680942,0.11560512278725268,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_normalized_k10,mean_interval_score,2.8100205688476563,2.830778677929463,0.02075810908180653,-0.07876286522394113,0.11270025346877678,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_normalized_k25,coverage,0.9312,0.9312,0.0,-0.010400000000000076,0.0232,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_normalized_k25,mean_width,2.324647903442383,2.324680156320797,3.225287841424063e-05,-0.14994039023817243,0.10694430763842122,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_normalized_k25,mean_interval_score,2.8100205688476563,2.770418245748762,-0.03960232309889422,-0.11126581029896711,0.026123365458569404,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_normalized_k50,coverage,0.9312,0.9328,0.0015999999999999348,-0.012800000000000034,0.02079999999999993,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_normalized_k50,mean_width,2.324647903442383,2.3724192924596346,0.04777138901725175,-0.11655922336715666,0.13161787238984937,2000,fixed_difficulty_estimator
utmos,nisqa_val_sim,local_residual_normalized_k50,mean_interval_score,2.8100205688476563,2.7876944694758055,-0.022326099371850816,-0.09320911346798436,0.02967017747689319,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,mahalanobis_mondrian,coverage,0.8245098039215686,0.8764705882352941,0.05196078431372553,-0.008888038643646309,0.07543329113016885,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,mahalanobis_mondrian,mean_width,2.324647903442383,2.551883015679378,0.2272351122369951,0.011981380397917319,0.3415570109635529,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,mahalanobis_mondrian,mean_interval_score,3.2883144126218906,3.159479572025,-0.12883484059689065,-0.20058662595849505,0.12437332268787724,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,predicted_mos_mondrian,coverage,0.8245098039215686,0.8852941176470588,0.0607843137254902,-0.002921486784413746,0.10738916256157627,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,predicted_mos_mondrian,mean_width,2.324647903442383,2.6157965851765055,0.29114868173412267,0.025867994155349405,0.5248217262422509,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,predicted_mos_mondrian,mean_interval_score,3.2883144126218906,3.2151624319600125,-0.07315198066187811,-0.24089275626343598,0.17825389515045623,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,mos_extremity_mondrian,coverage,0.8245098039215686,0.8362745098039216,0.01176470588235301,-0.05084090547939264,0.06385540565389489,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,mos_extremity_mondrian,mean_width,2.324647903442383,2.4275757623653784,0.10292785892299561,-0.17778878117088573,0.3253099555845634,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,mos_extremity_mondrian,mean_interval_score,3.2883144126218906,3.2818630688330708,-0.006451343788819841,-0.15971816689673188,0.33094383079788026,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_mondrian_k10,coverage,0.8245098039215686,0.7745098039215687,-0.04999999999999993,-0.12794538054311824,-0.005922563757763227,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_mondrian_k10,mean_width,2.324647903442383,2.114805821811452,-0.209842081630931,-0.44700112776758805,-0.011726998865387115,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_mondrian_k10,mean_interval_score,3.2883144126218906,3.5407813759411084,0.2524669633192178,0.04379141790714136,0.5967003665558276,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_mondrian_k25,coverage,0.8245098039215686,0.8117647058823529,-0.012745098039215641,-0.08465770759819402,0.016619012707722366,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_mondrian_k25,mean_width,2.324647903442383,2.2432238176757213,-0.08142408576666149,-0.33143120761712513,0.08177549359710326,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_mondrian_k25,mean_interval_score,3.2883144126218906,3.336732711044012,0.04841829842212153,-0.054752536850210545,0.36861905922824095,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_mondrian_k50,coverage,0.8245098039215686,0.807843137254902,-0.016666666666666607,-0.0892270095172572,0.023733477835862007,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_mondrian_k50,mean_width,2.324647903442383,2.1883702731599994,-0.13627763028238338,-0.38006677271772604,0.041326407883191314,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_mondrian_k50,mean_interval_score,3.2883144126218906,3.3950379815756104,0.10672356895371982,-0.0765873203493328,0.4933043934149303,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_normalized_k10,coverage,0.8245098039215686,0.703921568627451,-0.12058823529411755,-0.1666707556427871,-0.07646498188718301,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_normalized_k10,mean_width,2.324647903442383,1.9066804411221854,-0.41796746232019744,-0.603574779308853,-0.275621678927819,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_normalized_k10,mean_interval_score,3.2883144126218906,3.9039795385357965,0.6156651259139059,0.38422381024844965,0.8089972949829944,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_normalized_k25,coverage,0.8245098039215686,0.7715686274509804,-0.05294117647058816,-0.08913267890492022,-0.021465528211377198,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_normalized_k25,mean_width,2.324647903442383,2.081634543869692,-0.24301335957269066,-0.39985096806312986,-0.1463461747687646,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_normalized_k25,mean_interval_score,3.2883144126218906,3.4398641003668584,0.1515496877449678,0.020402547070435473,0.29895718148578115,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_normalized_k50,coverage,0.8245098039215686,0.796078431372549,-0.028431372549019618,-0.07229295712822509,-0.012769824223833671,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_normalized_k50,mean_width,2.324647903442383,2.1616453699864184,-0.16300253345596438,-0.3224742483624676,-0.09072687578092212,2000,fixed_difficulty_estimator
utmos,nisqa_train_live,local_residual_normalized_k50,mean_interval_score,3.2883144126218906,3.431508640892856,0.1431942282709655,0.0651893893383855,0.29727879987523037,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,mahalanobis_mondrian,coverage,0.795,0.85,0.05499999999999994,-0.010051520227399666,0.09098784878487809,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,mahalanobis_mondrian,mean_width,2.324647903442383,2.5543258810043334,0.22967797756195063,0.0034715131223200914,0.35306474343924565,2000,fixed_difficulty_estimator
utmos,nisqa_val_live,mahalanobis_mondrian,mean_interval_score,3.536899650096893,3.3949314737319947,-0.14196817636489856,-0.27481946127733514,0.21668869640509633,2000,fixed_difficulty_estimator
