model,score,calibration_fraction,seed,dataset,calibration_n,evaluation_n,fixed_coverage,fixed_width,fixed_interval_score,adaptive_coverage,adaptive_width,adaptive_interval_score,delta_coverage,delta_width,delta_interval_score
dnsmos,mahalanobis,0.3,20270019,nisqa_val_live,750,200,1.0,2.748234272003174,2.748234272003174,0.995,2.647381455898285,2.6525411438941955,-0.0050000000000000044,-0.10085281610488872,-0.09569312810897834
dnsmos,mahalanobis,0.3,20270019,nisqa_test_for,750,240,0.9,2.748234272003174,3.2149482369422913,0.8833333333333333,2.6877249081929526,3.16213122010231,-0.01666666666666672,-0.060509363810221206,-0.05281701683998108
dnsmos,mahalanobis,0.3,20270019,nisqa_test_livetalk,750,232,0.9439655172413793,2.748234272003174,3.0277810220060677,0.9396551724137931,2.62147898406818,2.972734098804408,-0.004310344827586188,-0.1267552879349938,-0.05504692320165949
dnsmos,mahalanobis,0.3,20270019,nisqa_test_p501,750,240,0.8583333333333333,2.748234272003174,3.2480659186840057,0.8666666666666667,2.7316097378730775,3.251464392741521,0.008333333333333415,-0.016624534130096347,0.003398474057515255
dnsmos,l2,0.3,20270019,nisqa_val_sim,750,1750,0.9022857142857142,2.748234272003174,3.1575451265062604,0.9051428571428571,2.7809978956495014,3.164665221623012,0.0028571428571428914,0.032763623646327567,0.007120095116751379
dnsmos,l2,0.3,20270019,nisqa_train_live,750,1020,0.9901960784313726,2.748234272003174,2.774011020566903,0.984313725490196,2.707249303892547,2.7406507043277517,-0.005882352941176561,-0.040984968110626685,-0.033360316239151366
dnsmos,l2,0.3,20270019,nisqa_val_live,750,200,1.0,2.748234272003174,2.748234272003174,0.995,2.7039414286613463,2.7057345628738405,-0.0050000000000000044,-0.04429284334182748,-0.04249970912933332
dnsmos,l2,0.3,20270019,nisqa_test_for,750,240,0.9,2.748234272003174,3.2149482369422913,0.925,2.7877331336339313,3.1390109419822694,0.025000000000000022,0.03949886163075744,-0.07593729496002188
dnsmos,l2,0.3,20270019,nisqa_test_livetalk,750,232,0.9439655172413793,2.748234272003174,3.0277810220060677,0.9439655172413793,2.717499924117121,2.988946927004847,0.0,-0.03073434788605267,-0.0388340950012207
dnsmos,l2,0.3,20270019,nisqa_test_p501,750,240,0.8583333333333333,2.748234272003174,3.2480659186840057,0.8833333333333333,2.775554585456848,3.1642007708549498,0.025000000000000022,0.02732031345367414,-0.08386514782905596
dnsmos,knn,0.3,20270019,nisqa_val_sim,750,1750,0.9022857142857142,2.748234272003174,3.1575451265062604,0.8971428571428571,2.7093294105529786,3.1476676030840194,-0.005142857142857116,-0.03890486145019523,-0.009877523422241019
dnsmos,knn,0.3,20270019,nisqa_train_live,750,1020,0.9901960784313726,2.748234272003174,2.774011020566903,0.9794117647058823,2.5752286186405255,2.625519677704456,-0.010784313725490269,-0.17300565336264828,-0.14849134286244725
dnsmos,knn,0.3,20270019,nisqa_val_live,750,200,1.0,2.748234272003174,2.748234272003174,0.995,2.588013495206833,2.5930619966983794,-0.0050000000000000044,-0.16022077679634084,-0.15517227530479438
dnsmos,knn,0.3,20270019,nisqa_test_for,750,240,0.9,2.748234272003174,3.2149482369422913,0.8791666666666667,2.6480620950460434,3.1852085242668786,-0.02083333333333337,-0.10017217695713043,-0.029739712675412644
dnsmos,knn,0.3,20270019,nisqa_test_livetalk,750,232,0.9439655172413793,2.748234272003174,3.0277810220060677,0.9353448275862069,2.590935131599163,2.9658156057883955,-0.008620689655172487,-0.15729914040401072,-0.06196541621767215
dnsmos,knn,0.3,20270019,nisqa_test_p501,750,240,0.8583333333333333,2.748234272003174,3.2480659186840057,0.8666666666666667,2.7073184380928677,3.258740726113319,0.008333333333333415,-0.040915833910306176,0.010674807429313482
dnsmos,mahalanobis,0.3,20270020,nisqa_val_sim,750,1750,0.92,2.804211139678955,3.1541862555912563,0.9285714285714286,2.8200047803606307,3.1542166407448904,0.008571428571428563,0.015793640681675658,3.038515363407157e-05
dnsmos,mahalanobis,0.3,20270020,nisqa_train_live,750,1020,0.9901960784313726,2.804211139678955,2.824499960039176,0.9872549019607844,2.7163772587682686,2.7425520611744303,-0.002941176470588225,-0.08783388091068645,-0.08194789886474574
dnsmos,mahalanobis,0.3,20270020,nisqa_val_live,750,200,1.0,2.804211139678955,2.804211139678955,1.0,2.7272423815727236,2.7272423815727236,0.0,-0.0769687581062315,-0.0769687581062315
dnsmos,mahalanobis,0.3,20270020,nisqa_test_for,750,240,0.9041666666666667,2.804211139678955,3.215596338113149,0.8916666666666667,2.766572407881419,3.171159189939499,-0.012499999999999956,-0.037638731797536185,-0.044437148173650076
dnsmos,mahalanobis,0.3,20270020,nisqa_test_livetalk,750,232,0.9439655172413793,2.804211139678955,3.0523915414152474,0.9439655172413793,2.7062425818936577,3.0036783814430237,0.0,-0.09796855778529734,-0.048713159972223696
dnsmos,mahalanobis,0.3,20270020,nisqa_test_p501,750,240,0.875,2.804211139678955,3.2310779293378196,0.8875,2.8112071613470713,3.238183663288752,0.012499999999999956,0.006996021668116192,0.007105733950932613
dnsmos,l2,0.3,20270020,nisqa_val_sim,750,1750,0.92,2.804211139678955,3.1541862555912563,0.9217142857142857,2.8238757841927664,3.180847752434867,0.0017142857142856682,0.019664644513811336,0.02666149684361052
dnsmos,l2,0.3,20270020,nisqa_train_live,750,1020,0.9901960784313726,2.804211139678955,2.824499960039176,0.9813725490196078,2.7159131620444503,2.7554114187464993,-0.008823529411764786,-0.08829797763450475,-0.06908854129267672
dnsmos,l2,0.3,20270020,nisqa_val_live,750,200,1.0,2.804211139678955,2.804211139678955,0.995,2.7224347138404847,2.7273499393463134,-0.0050000000000000044,-0.08177642583847033,-0.07686120033264165
dnsmos,l2,0.3,20270020,nisqa_test_for,750,240,0.9041666666666667,2.804211139678955,3.215596338113149,0.925,2.8331380903720857,3.1104034503300984,0.02083333333333337,0.02892695069313067,-0.1051928877830508
dnsmos,l2,0.3,20270020,nisqa_test_livetalk,750,232,0.9439655172413793,2.804211139678955,3.0523915414152474,0.9439655172413793,2.738574967302125,3.043833074898555,0.0,-0.06563617237683017,-0.008558466516692231
dnsmos,l2,0.3,20270020,nisqa_test_p501,750,240,0.875,2.804211139678955,3.2310779293378196,0.875,2.8109311123689014,3.1805101096630097,0.0,0.006719972689946285,-0.05056781967480983
dnsmos,knn,0.3,20270020,nisqa_val_sim,750,1750,0.92,2.804211139678955,3.1541862555912563,0.9245714285714286,2.813175532204764,3.1605175792149134,0.00457142857142856,0.00896439252580894,0.00633132362365707
dnsmos,knn,0.3,20270020,nisqa_train_live,750,1020,0.9901960784313726,2.804211139678955,2.824499960039176,0.9921568627450981,2.71936559046016,2.7479155818621317,0.0019607843137254832,-0.08484554921879495,-0.07658437817704433
dnsmos,knn,0.3,20270020,nisqa_val_live,750,200,1.0,2.804211139678955,2.804211139678955,1.0,2.7313653087615966,2.7313653087615966,0.0,-0.07284583091735852,-0.07284583091735852
dnsmos,knn,0.3,20270020,nisqa_test_for,750,240,0.9041666666666667,2.804211139678955,3.215596338113149,0.9,2.775533401966095,3.1875092724959058,-0.004166666666666652,-0.028677737712860196,-0.02808706561724339
dnsmos,knn,0.3,20270020,nisqa_test_livetalk,750,232,0.9439655172413793,2.804211139678955,3.0523915414152474,0.9396551724137931,2.730666817262255,3.026614412151534,-0.004310344827586188,-0.07354432241670006,-0.025777129263713228
dnsmos,knn,0.3,20270020,nisqa_test_p501,750,240,0.875,2.804211139678955,3.2310779293378196,0.875,2.7974249184131623,3.2303461293379465,0.0,-0.006786221265792758,-0.0007317999998730507
dnsmos,mahalanobis,0.5,20270001,nisqa_val_sim,1250,1250,0.9072,2.7562456130981445,3.1607729873657227,0.9184,2.755717115020752,3.1520194946289064,0.011199999999999988,-0.0005284980773927472,-0.008753492736816249
dnsmos,mahalanobis,0.5,20270001,nisqa_train_live,1250,1020,0.9901960784313726,2.7562456130981445,2.7812369360643276,0.9882352941176471,2.701032450619866,2.7294074123980954,-0.0019607843137254832,-0.055213162478278566,-0.05182952366623228
dnsmos,mahalanobis,0.5,20270001,nisqa_val_live,1250,200,1.0,2.7562456130981445,2.7562456130981445,1.0,2.715190794467926,2.715190794467926,0.0,-0.04105481863021865,-0.04105481863021865
dnsmos,mahalanobis,0.5,20270001,nisqa_test_for,1250,240,0.9,2.7562456130981445,3.2149482369422913,0.8875,2.7347818434238436,3.1727344314257304,-0.012500000000000067,-0.02146376967430097,-0.04221380551656084
dnsmos,mahalanobis,0.5,20270001,nisqa_test_livetalk,1250,232,0.9439655172413793,2.7562456130981445,3.031303249556443,0.9439655172413793,2.6880329025202783,2.986705354575453,0.0,-0.06821271057786626,-0.04459789498098976
dnsmos,mahalanobis,0.5,20270001,nisqa_test_p501,1250,240,0.8625,2.7562456130981445,3.2448423206806183,0.8666666666666667,2.753319589296977,3.2369290769100187,0.004166666666666652,-0.0029260238011676876,-0.007913243770599543
dnsmos,l2,0.5,20270001,nisqa_val_sim,1250,1250,0.9072,2.7562456130981445,3.1607729873657227,0.9152,2.770150185394287,3.1572919357299805,0.008000000000000007,0.013904572296142614,-0.003481051635742194
dnsmos,l2,0.5,20270001,nisqa_train_live,1250,1020,0.9901960784313726,2.7562456130981445,2.7812369360643276,0.9892156862745098,2.729778529615963,2.7581822629068413,-0.0009803921568627416,-0.02646708348218141,-0.023054673157486327
dnsmos,l2,0.5,20270001,nisqa_val_live,1250,200,1.0,2.7562456130981445,2.7562456130981445,1.0,2.74337575674057,2.74337575674057,0.0,-0.012869856357574427,-0.012869856357574427
dnsmos,l2,0.5,20270001,nisqa_test_for,1250,240,0.9,2.7562456130981445,3.2149482369422913,0.9125,2.7783487190802894,3.1767324060201645,0.012499999999999956,0.02210310598214482,-0.03821583092212677
dnsmos,l2,0.5,20270001,nisqa_test_livetalk,1250,232,0.9439655172413793,2.7562456130981445,3.031303249556443,0.9482758620689655,2.7448001185367845,3.034696218268625,0.004310344827586188,-0.011445494561360015,0.0033929687121818652
dnsmos,l2,0.5,20270001,nisqa_test_p501,1250,240,0.8625,2.7562456130981445,3.2448423206806183,0.8708333333333333,2.773314552505811,3.224713670214017,0.008333333333333304,0.017068939407666406,-0.020128650466601172
dnsmos,knn,0.5,20270001,nisqa_val_sim,1250,1250,0.9072,2.7562456130981445,3.1607729873657227,0.9136,2.7486803798675536,3.1491306018829346,0.006399999999999961,-0.007565233230590884,-0.011642385482788065
dnsmos,knn,0.5,20270001,nisqa_train_live,1250,1020,0.9901960784313726,2.7562456130981445,2.7812369360643276,0.9892156862745098,2.6738859798393997,2.706359207396414,-0.0009803921568627416,-0.08235963325874485,-0.07487772866791387
dnsmos,knn,0.5,20270001,nisqa_val_live,1250,200,1.0,2.7562456130981445,2.7562456130981445,1.0,2.6816438674926757,2.6816438674926757,0.0,-0.07460174560546884,-0.07460174560546884
dnsmos,knn,0.5,20270001,nisqa_test_for,1250,240,0.9,2.7562456130981445,3.2149482369422913,0.8833333333333333,2.721295475959778,3.181974947452545,-0.01666666666666672,-0.0349501371383667,-0.032973289489746094
dnsmos,knn,0.5,20270001,nisqa_test_livetalk,1250,232,0.9439655172413793,2.7562456130981445,3.031303249556443,0.9396551724137931,2.6844243766932654,2.9949331396612626,-0.004310344827586188,-0.07182123640487914,-0.0363701098951803
dnsmos,knn,0.5,20270001,nisqa_test_p501,1250,240,0.8625,2.7562456130981445,3.2448423206806183,0.8666666666666667,2.744352815548579,3.232847221692403,0.004166666666666652,-0.011892797549565515,-0.011995098988215158
dnsmos,mahalanobis,0.5,20270002,nisqa_val_sim,1250,1250,0.8992,2.735581874847412,3.138508867263794,0.912,2.7542920301437377,3.1257816999435426,0.012800000000000034,0.01871015529632558,-0.012727167320251365
dnsmos,mahalanobis,0.5,20270002,nisqa_train_live,1250,1020,0.9901960784313726,2.735581874847412,2.762599054504843,0.9872549019607844,2.6685252608037464,2.702145912834242,-0.002941176470588225,-0.0670566140436657,-0.060453141670600896
dnsmos,mahalanobis,0.5,20270002,nisqa_val_live,1250,200,1.0,2.735581874847412,2.735581874847412,0.995,2.6820587241649627,2.683206387758255,-0.0050000000000000044,-0.053523150682449394,-0.05237548708915707
dnsmos,mahalanobis,0.5,20270002,nisqa_test_for,1250,240,0.9,2.735581874847412,3.2149482369422913,0.8875,2.7134463459253313,3.173890001575152,-0.012500000000000067,-0.022135528922080816,-0.04105823536713915
dnsmos,mahalanobis,0.5,20270002,nisqa_test_livetalk,1250,232,0.9439655172413793,2.735581874847412,3.0222183301531036,0.9396551724137931,2.6607641680487273,2.9787860040006966,-0.004310344827586188,-0.07481770679868482,-0.043432326152407
dnsmos,mahalanobis,0.5,20270002,nisqa_test_p501,1250,240,0.8583333333333333,2.735581874847412,3.2533377508322396,0.8666666666666667,2.748519324262937,3.24360048075517,0.008333333333333415,0.012937449415524771,-0.009737270077069482
dnsmos,l2,0.5,20270002,nisqa_val_sim,1250,1250,0.8992,2.735581874847412,3.138508867263794,0.9072,2.758760068893433,3.12716250038147,0.008000000000000007,0.023178194046020728,-0.011346366882324155
dnsmos,l2,0.5,20270002,nisqa_train_live,1250,1020,0.9901960784313726,2.735581874847412,2.762599054504843,0.9862745098039216,2.704401145729364,2.73644981992011,-0.0039215686274509665,-0.031180729118048145,-0.026149234584733172
dnsmos,l2,0.5,20270002,nisqa_val_live,1250,200,1.0,2.735581874847412,2.735581874847412,0.995,2.7056010723114015,2.7058932423591613,-0.0050000000000000044,-0.029980802536010653,-0.02968863248825082
dnsmos,l2,0.5,20270002,nisqa_test_for,1250,240,0.9,2.735581874847412,3.2149482369422913,0.9125,2.767392239967982,3.154567203919093,0.012499999999999956,0.031810365120569895,-0.060381033023198416
dnsmos,l2,0.5,20270002,nisqa_test_livetalk,1250,232,0.9439655172413793,2.735581874847412,3.0222183301531036,0.9482758620689655,2.714446139746699,2.994896074821209,0.004310344827586188,-0.021135735100713315,-0.027322255331894585
dnsmos,l2,0.5,20270002,nisqa_test_p501,1250,240,0.8583333333333333,2.735581874847412,3.2533377508322396,0.8791666666666667,2.7573388318220773,3.18817146619161,0.02083333333333337,0.021756956974665176,-0.06516628464062979
dnsmos,knn,0.5,20270002,nisqa_val_sim,1250,1250,0.8992,2.735581874847412,3.138508867263794,0.9,2.7315891286849974,3.1368364793777466,0.0008000000000000229,-0.00399274616241474,-0.0016723878860473995
dnsmos,knn,0.5,20270002,nisqa_train_live,1250,1020,0.9901960784313726,2.735581874847412,2.762599054504843,0.9794117647058823,2.5920137634464337,2.639356292930304,-0.010784313725490269,-0.14356811140097836,-0.12324276157453928
dnsmos,knn,0.5,20270002,nisqa_val_live,1250,200,1.0,2.735581874847412,2.735581874847412,0.995,2.6069903635978697,2.6121500515937806,-0.0050000000000000044,-0.12859151124954238,-0.12343182325363156
dnsmos,knn,0.5,20270002,nisqa_test_for,1250,240,0.9,2.735581874847412,3.2149482369422913,0.8791666666666667,2.6750669091939927,3.1712812294562656,-0.02083333333333337,-0.060514965653419406,-0.0436670074860257
dnsmos,knn,0.5,20270002,nisqa_test_livetalk,1250,232,0.9439655172413793,2.735581874847412,3.0222183301531036,0.9396551724137931,2.6078722826365768,2.966889206705422,-0.004310344827586188,-0.12770959221083533,-0.05532912344768137
dnsmos,knn,0.5,20270002,nisqa_test_p501,1250,240,0.8583333333333333,2.735581874847412,3.2533377508322396,0.8708333333333333,2.7389205743869147,3.269278809428215,0.012500000000000067,0.0033386995395026098,0.015941058595975388
dnsmos,mahalanobis,0.5,20270003,nisqa_val_sim,1250,1250,0.8976,2.730241537094116,3.170374111175537,0.8944,2.7124318662643434,3.1709965559005737,-0.0031999999999999806,-0.017809670829772806,0.0006224447250366971
dnsmos,mahalanobis,0.5,20270003,nisqa_train_live,1250,1020,0.9901960784313726,2.730241537094116,2.7577822792763804,0.9823529411764705,2.6049808972022115,2.6485469652157203,-0.007843137254902044,-0.12526063989190472,-0.10923531406066012
dnsmos,mahalanobis,0.5,20270003,nisqa_val_live,1250,200,1.0,2.730241537094116,2.730241537094116,0.995,2.616803587675095,2.6231403481960296,-0.0050000000000000044,-0.11343794941902141,-0.10710118889808662
dnsmos,mahalanobis,0.5,20270003,nisqa_test_for,1250,240,0.9,2.730241537094116,3.2149482369422913,0.8875,2.658055159449577,3.1610839595397313,-0.012500000000000067,-0.07218637764453906,-0.053864277402559946
dnsmos,mahalanobis,0.5,20270003,nisqa_test_livetalk,1250,232,0.9439655172413793,2.730241537094116,3.0198704230374305,0.9267241379310345,2.59458094115915,2.963217006675128,-0.017241379310344862,-0.13566059593496638,-0.056653416362302256
dnsmos,mahalanobis,0.5,20270003,nisqa_test_p501,1250,240,0.8583333333333333,2.730241537094116,3.25556289156278,0.8583333333333333,2.7048783053954444,3.262013331055641,0.0,-0.02536323169867183,0.006450439492861282
dnsmos,l2,0.5,20270003,nisqa_val_sim,1250,1250,0.8976,2.730241537094116,3.170374111175537,0.8824,2.6894910373687746,3.190731544494629,-0.015199999999999991,-0.040750499725341616,0.0203574333190919
dnsmos,l2,0.5,20270003,nisqa_train_live,1250,1020,0.9901960784313726,2.730241537094116,2.7577822792763804,0.9813725490196078,2.6012828667958576,2.660446317990621,-0.008823529411764786,-0.12895867029825858,-0.09733596128575961
dnsmos,l2,0.5,20270003,nisqa_val_live,1250,200,1.0,2.730241537094116,2.730241537094116,0.995,2.6243893933296203,2.633559603691101,-0.0050000000000000044,-0.10585214376449592,-0.09668193340301512
dnsmos,l2,0.5,20270003,nisqa_test_for,1250,240,0.9,2.730241537094116,3.2149482369422913,0.8958333333333334,2.7015490591526032,3.1182307660579682,-0.004166666666666652,-0.028692477941512973,-0.09671747088432303
dnsmos,l2,0.5,20270003,nisqa_test_livetalk,1250,232,0.9439655172413793,2.730241537094116,3.0198704230374305,0.9310344827586207,2.6296796469852843,2.981857277196029,-0.012931034482758674,-0.10056189010883188,-0.038013145841401474
dnsmos,l2,0.5,20270003,nisqa_test_p501,1250,240,0.8583333333333333,2.730241537094116,3.25556289156278,0.8583333333333333,2.6860540568828584,3.2315035422643024,0.0,-0.044187480211257846,-0.024059349298477528
dnsmos,knn,0.5,20270003,nisqa_val_sim,1250,1250,0.8976,2.730241537094116,3.170374111175537,0.8904,2.721243909263611,3.2151088994979857,-0.007199999999999984,-0.008997627830505284,0.044734788322448704
dnsmos,knn,0.5,20270003,nisqa_train_live,1250,1020,0.9901960784313726,2.730241537094116,2.7577822792763804,0.9764705882352941,2.53014431700987,2.597943642092686,-0.013725490196078494,-0.20009722008424635,-0.1598386371836944
dnsmos,knn,0.5,20270003,nisqa_val_live,1250,200,1.0,2.730241537094116,2.730241537094116,0.995,2.5481370282173157,2.558576602935791,-0.0050000000000000044,-0.18210450887680052,-0.17166493415832518
dnsmos,knn,0.5,20270003,nisqa_test_for,1250,240,0.9,2.730241537094116,3.2149482369422913,0.8916666666666667,2.639657376209895,3.196657298008601,-0.008333333333333304,-0.09058416088422128,-0.01829093893369027
dnsmos,knn,0.5,20270003,nisqa_test_livetalk,1250,232,0.9439655172413793,2.730241537094116,3.0198704230374305,0.9224137931034483,2.552845811021739,2.955157555382827,-0.02155172413793105,-0.17739572607237708,-0.06471286765460338
dnsmos,knn,0.5,20270003,nisqa_test_p501,1250,240,0.8583333333333333,2.730241537094116,3.25556289156278,0.8666666666666667,2.7033848027388254,3.253305451075236,0.008333333333333415,-0.02685673435529079,-0.002257440487543949
dnsmos,mahalanobis,0.5,20270004,nisqa_val_sim,1250,1250,0.9064,2.756059169769287,3.1869505558013915,0.9,2.7342602672576906,3.175905195236206,-0.006399999999999961,-0.021798902511596552,-0.011045360565185458
dnsmos,mahalanobis,0.5,20270004,nisqa_train_live,1250,1020,0.9901960784313726,2.756059169769287,2.781068771493201,0.9862745098039216,2.6546107385672775,2.6904023436939015,-0.0039215686274509665,-0.10144843120200964,-0.09066642779929968
dnsmos,mahalanobis,0.5,20270004,nisqa_val_live,1250,200,1.0,2.756059169769287,2.756059169769287,0.995,2.663729997873306,2.664724251031876,-0.0050000000000000044,-0.09232917189598089,-0.09133491873741129
dnsmos,mahalanobis,0.5,20270004,nisqa_test_for,1250,240,0.9,2.756059169769287,3.2149482369422913,0.8875,2.69560144841671,3.1865390886863074,-0.012500000000000067,-0.06045772135257721,-0.02840914825598384
dnsmos,mahalanobis,0.5,20270004,nisqa_test_livetalk,1250,232,0.9439655172413793,2.756059169769287,3.0312212787825485,0.9353448275862069,2.6477196576266455,2.972314118311323,-0.008620689655172487,-0.10833951214264159,-0.058907160471225684
dnsmos,mahalanobis,0.5,20270004,nisqa_test_p501,1250,240,0.8625,2.756059169769287,3.24491223692894,0.8583333333333333,2.7275765697161356,3.2560006936391193,-0.004166666666666763,-0.028482600053151508,0.01108845671017944
dnsmos,l2,0.5,20270004,nisqa_val_sim,1250,1250,0.9064,2.756059169769287,3.1869505558013915,0.9032,2.764578370666504,3.202047072982788,-0.0031999999999999806,0.008519200897216805,0.015096517181396596
dnsmos,l2,0.5,20270004,nisqa_train_live,1250,1020,0.9901960784313726,2.756059169769287,2.781068771493201,0.9833333333333333,2.693391849012936,2.7266483400382246,-0.006862745098039302,-0.06266732075635106,-0.05442043145497655
dnsmos,l2,0.5,20270004,nisqa_val_live,1250,200,1.0,2.756059169769287,2.756059169769287,0.995,2.687077451944351,2.6900489819049835,-0.0050000000000000044,-0.0689817178249359,-0.06601018786430357
dnsmos,l2,0.5,20270004,nisqa_test_for,1250,240,0.9,2.756059169769287,3.2149482369422913,0.9083333333333333,2.7698944956064224,3.149396056930224,0.008333333333333304,0.013835325837135315,-0.06555218001206731
dnsmos,l2,0.5,20270004,nisqa_test_livetalk,1250,232,0.9439655172413793,2.756059169769287,3.0312212787825485,0.9439655172413793,2.707920743473645,3.007414681130442,0.0,-0.048138426295642134,-0.023806597652106465
dnsmos,l2,0.5,20270004,nisqa_test_p501,1250,240,0.8625,2.756059169769287,3.24491223692894,0.8708333333333333,2.759865035613378,3.1853604515393577,0.008333333333333304,0.0038058658440909277,-0.05955178538958217
dnsmos,knn,0.5,20270004,nisqa_val_sim,1250,1250,0.9064,2.756059169769287,3.1869505558013915,0.9024,2.7269110359191893,3.1723335441589358,-0.0040000000000000036,-0.029148133850097846,-0.014617011642455768
dnsmos,knn,0.5,20270004,nisqa_train_live,1250,1020,0.9901960784313726,2.756059169769287,2.781068771493201,0.9823529411764705,2.614163625707813,2.6557096806226994,-0.007843137254902044,-0.14189554406147398,-0.1253590908705018
dnsmos,knn,0.5,20270004,nisqa_val_live,1250,200,1.0,2.756059169769287,2.756059169769287,0.995,2.6258792912960054,2.6288508212566377,-0.0050000000000000044,-0.13017987847328172,-0.1272083485126494
dnsmos,knn,0.5,20270004,nisqa_test_for,1250,240,0.9,2.756059169769287,3.2149482369422913,0.8791666666666667,2.681528318921725,3.1761171807845434,-0.02083333333333337,-0.07453085084756195,-0.038831056157747845
dnsmos,knn,0.5,20270004,nisqa_test_livetalk,1250,232,0.9439655172413793,2.756059169769287,3.0312212787825485,0.9353448275862069,2.6269351017886193,2.9734175492977273,-0.008620689655172487,-0.12912406798066778,-0.057803729484821265
dnsmos,knn,0.5,20270004,nisqa_test_p501,1250,240,0.8625,2.756059169769287,3.24491223692894,0.8625,2.7256413370370867,3.249494867523511,0.0,-0.030417832732200445,0.004582630594571313
dnsmos,mahalanobis,0.5,20270005,nisqa_val_sim,1250,1250,0.9136,2.7747015953063965,3.123415376663208,0.9168,2.7608220054626464,3.1095912258148193,0.0031999999999999806,-0.01387958984375004,-0.013824150848388506
dnsmos,mahalanobis,0.5,20270005,nisqa_train_live,1250,1020,0.9901960784313726,2.7747015953063965,2.7978835082521627,0.9892156862745098,2.685116135372835,2.715805173855202,-0.0009803921568627416,-0.08958545993356148,-0.08207833439696088
dnsmos,mahalanobis,0.5,20270005,nisqa_val_live,1250,200,1.0,2.7747015953063965,2.7747015953063965,1.0,2.692106077671051,2.692106077671051,0.0,-0.08259551763534567,-0.08259551763534567
dnsmos,mahalanobis,0.5,20270005,nisqa_test_for,1250,240,0.9,2.7747015953063965,3.2149482369422913,0.8875,2.719914664824804,3.187592605749766,-0.012500000000000067,-0.054786930481592666,-0.027355631192525376
dnsmos,mahalanobis,0.5,20270005,nisqa_test_livetalk,1250,232,0.9439655172413793,2.7747015953063965,3.0394175175962777,0.9439655172413793,2.680315751453926,2.9942492739907625,0.0,-0.09438584385247051,-0.04516824360551519
dnsmos,mahalanobis,0.5,20270005,nisqa_test_p501,1250,240,0.8708333333333333,2.7747015953063965,3.2393759191036224,0.8666666666666667,2.7530807932217916,3.247681913773219,-0.004166666666666652,-0.02162080208460493,0.008305994669596473
dnsmos,l2,0.5,20270005,nisqa_val_sim,1250,1250,0.9136,2.7747015953063965,3.123415376663208,0.9136,2.7859068441390993,3.1148748178482055,0.0,0.011205248832702797,-0.008540558815002264
dnsmos,l2,0.5,20270005,nisqa_train_live,1250,1020,0.9901960784313726,2.7747015953063965,2.7978835082521627,0.9862745098039216,2.7214339324072294,2.753224058010999,-0.0039215686274509665,-0.05326766289916707,-0.04465945024116369
dnsmos,l2,0.5,20270005,nisqa_val_live,1250,200,1.0,2.7747015953063965,2.7747015953063965,0.995,2.732128527164459,2.7331227803230287,-0.0050000000000000044,-0.0425730681419374,-0.041578814983367796
dnsmos,l2,0.5,20270005,nisqa_test_for,1250,240,0.9,2.7747015953063965,3.2149482369422913,0.9166666666666666,2.795654841264089,3.161429989337921,0.016666666666666607,0.020953245957692435,-0.053518247604370295
dnsmos,l2,0.5,20270005,nisqa_test_livetalk,1250,232,0.9439655172413793,2.7747015953063965,3.0394175175962777,0.9439655172413793,2.7394573657677093,3.021030149583159,0.0,-0.03524422953868722,-0.0183873680131188
dnsmos,l2,0.5,20270005,nisqa_test_p501,1250,240,0.8708333333333333,2.7747015953063965,3.2393759191036224,0.8708333333333333,2.7860206037759783,3.1921051214138667,0.0,0.011319008469581782,-0.04727079768975573
dnsmos,knn,0.5,20270005,nisqa_val_sim,1250,1250,0.9136,2.7747015953063965,3.123415376663208,0.9048,2.7349220529556275,3.1123293615341185,-0.008799999999999919,-0.03977954235076897,-0.011086015129089244
dnsmos,knn,0.5,20270005,nisqa_train_live,1250,1020,0.9901960784313726,2.7747015953063965,2.7978835082521627,0.9892156862745098,2.658690452108196,2.6940342697442747,-0.0009803921568627416,-0.11601114319820027,-0.10384923850788796
dnsmos,knn,0.5,20270005,nisqa_val_live,1250,200,1.0,2.7747015953063965,2.7747015953063965,1.0,2.6647378063201903,2.6647378063201903,0.0,-0.10996378898620618,-0.10996378898620618
dnsmos,knn,0.5,20270005,nisqa_test_for,1250,240,0.9,2.7747015953063965,3.2149482369422913,0.8833333333333333,2.697777764002482,3.193681345383326,-0.01666666666666672,-0.07692383130391445,-0.021266891558965106
dnsmos,knn,0.5,20270005,nisqa_test_livetalk,1250,232,0.9439655172413793,2.7747015953063965,3.0394175175962777,0.9396551724137931,2.6698145969160674,2.992636466848439,-0.004310344827586188,-0.10488699839032911,-0.04678105074783856
dnsmos,knn,0.5,20270005,nisqa_test_p501,1250,240,0.8708333333333333,2.7747015953063965,3.2393759191036224,0.8625,2.7258902291456857,3.2362220187981925,-0.008333333333333304,-0.0488113661607108,-0.0031539003054299464
dnsmos,mahalanobis,0.5,20270006,nisqa_val_sim,1250,1250,0.8848,2.7113044261932373,3.2808246726989747,0.8856,2.69787047996521,3.286780853652954,0.0008000000000000229,-0.013433946228027516,0.0059561809539792065
dnsmos,mahalanobis,0.5,20270006,nisqa_train_live,1250,1020,0.9901960784313726,2.7113044261932373,2.7407017478755877,0.9823529411764705,2.603311644815931,2.645900811401068,-0.007843137254902044,-0.10799278137730628,-0.09480093647451993
